Product Name;Product Description;Product Code (SKU);Categories;Price ($);Status;Hub Diameter;Hub Thickness;Shaft Diameter;Weight;Diameter (INCHES);Pitch (INCHES);Diameter (METERS);Pitch (-);Color;UPC Code;Product Weight (NOT for Shipping Calculations) (LBS) ;Product Weight (NOT for Shipping Calculations) (grams) 
10x8 ;Sport;LP10080;Sport;3.35; ;1.00 in.;0.50 in.;1/4 in.;1.02 oz.;10;8;0.254;0.8;Grey;6.86661E+11;0.0638;28.9
10x8E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP10080E;Thin Electric;3.21; ;0.80 in.;0.40 in.;1/4 in.;0.71 oz.;10;8;0.254;0.8;Grey;6.86661E+11;0.0441;20
10x8P ;Sport Pusher;LP10080P;Sport, Pusher (for IC Engines);3.35; ;1.00 in.;0.50 in.;1/4 in.;1.02 oz.;10;8;0.254;0.8;Grey;6.86661E+11;0.0638;28.9
B10x8E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E
The material is the same fiberglass composite used in our grey props, just the color is black";LPB10080E;Thin Electric, Black Thin Electric;3.21; ;0.80 in.;0.40 in.;1/4 in.;0.71 oz.;10;8;0.254;0.8;Black;6.86661E+11;0.0441;20
10x9 ;Sport;LP10090;Sport;3.35; ;1.00 in.;0.51 in.;1/4 in.;1.16 oz.;10;9;0.254;0.9;Grey;6.86661E+11;0.0725;32.9
10x10 ;Sport;LP10010;Sport;3.35; ;1.00 in.;0.56 in.;1/4 in.;1.27 oz.;10;10;0.254;1;Grey;6.86661E+11;0.0794;36
10x10C;"Racing Carbon Propeller
Material: 40% Carbon / 60% Nylon";LP10010C;Pylon Racing, Carbon Fiber, Warbird Racing;25; ;1.00 in.;0.56 in.;1/4 in.;0.92 oz.;10;10;0.254;1;Black;6.86661E+11;0.0573;26
10x10E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP10010E;Thin Electric;3.21; ;0.80 in.;0.40 in.;1/4 in.;0.71 oz.;10;10;0.254;1;Grey;6.86661E+11;0.0441;20
10x10M-JK;"Marine
Right Hand Rotation (~600 rpm)
Compatible with Jackson Kayak Pedal Drive
Includes Tail Cone";LP10010M-JK;Marine;15.9;;1.25 in.;0.95 in.;10 mm;2.50 oz.;10;10;0.254;1;Grey;6.86661E+11;0.1565;71
B10x10E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E
The material is the same fiberglass composite used in our grey props, just the color is black";LPB10010E;Thin Electric, Black Thin Electric;3.21; ;0.80 in.;0.40 in.;1/4 in.;0.71 oz.;10;10;0.254;1;Black;6.86661E+11;0.0441;20
10x12WE;"Thin Electric Wide Blade
Designed for the E-flite V1200 
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP10012WE;Thin Electric;3.25;;0.80 in.;0.41 in.;1/4 in.;0.78 oz.;10;12;0.254;1.2;Grey;6.86661E+11;0.0485;22
10x14M-LH;"Marine
Left Hand Rotation (~500 rpm)
Compatible with Jackson Kayak Pedal Drive
Includes Tail Cone";LP10014M-LH;Marine;15.9;;1.25 in.;0.95 in.;10 mm;2.50 oz.;10;14;0.254;1.4;Black;6.86661E+11;0.1565;71
10.5x4.5;40 Free Flight;LP10545;Free Flight, Sport;3.51; ;1.00 in.;0.49 in.;1/4 in.;1.06 oz.;10.5;4.5;0.2667;0.428571429;Grey;6.86661E+11;0.0663;30.1
10.5x6 ;Sport;LP10560;Sport;3.51; ;1.00 in.;0.50 in.;1/4 in.;1.23 oz.;10.5;6;0.2667;0.571428571;Grey;6.86661E+11;0.0769;34.9
11x3 ;Sport;LP11030;Sport;3.92; ;1.00 in.;0.52 in.;1/4 in.;1.38 oz.;11;3;0.2794;0.272727273;Grey;6.86661E+11;0.0863;39.1
11x3.8SF;"Slow Flyer
Use LPAR18SF or LPARM12SF adapter rings
Includes one set of rings from LPAR18SF";LP11038SF;Multi Rotor (Electric Only), Slow Fly (Electric Only);3.52; ;0.50 in.;0.31 in.;1/4 in.;0.53 oz.;11;3.8;0.2794;0.345454545;Grey;6.86661E+11;0.0331;15
11x3.8SF-B4;"Slow Flyer
Quad-Copter Bundle (11x3.8SF and 11x3.8SFP)
Package contains four propellers (2 standard rotation and 2 reverse rotation)
Use LPAR18SF or LPARM12SF adapter rings
Includes four sets of rings from LPAR18SF";LP11038SF-B4;"Bundle (2 CW &amp; 2 CCW), Slow Fly (Electric Only)";11.26; ;0.50 in.;0.31 in.;1/4 in.;0.53 oz.;11;3.8;0.2794;0.345454545;Grey;6.86661E+11;0.1324;60.1
11x3.8SFP;"Slow Flyer Pusher
Reverse Rotation
Use LPAR18SF or LPARM12SF adapter rings
Includes one set of rings from LPAR18SF";LP11038SFP;Multi Rotor (Electric Only), Slow Fly (Electric Only), Slow Fly Reverse Rotation (Left Hand Rotation);3.52; ;0.50 in.;0.31 in.;1/4 in.;0.53 oz.;11;3.8;0.2794;0.345454545;Grey;6.86661E+11;0.0331;15
11x4 ;Sport;LP11040;Sport;3.92; ;1.00 in.;0.52 in.;1/4 in.;1.38 oz.;11;4;0.2794;0.363636364;Grey;6.86661E+11;0.0863;39.1
11x4.5EP;"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP11045EP;Thin Electric, Electric Reverse Rotation (Left Hand Rotation), Control Line (Electric Only);3.68; ;0.80 in.;0.43 in.;1/4 in.;0.88 oz.;11;4.5;0.2794;0.409090909;Grey;6.86661E+11;0.055;24.9
11x4.5MR;"Multi-Rotor
Use LPAR06E adapter rings (not included)";LP11045MR;Multi Rotor (Electric Only);3.38; ;0.65 in.;0.35 in.;1/4 in.;0.60 oz.;11;4.5;0.2794;0.409090909;Grey;6.86661E+11;0.0375;17
11x4.5MR(ST);"Multi-Rotor (Self Tightening)
Includes M6x1 RH thread hex nut
Use LPAR06E adapter rings (not included)
Product weight includes hex nut
Caution: Not intended for use with systems that use active motor braking";LP11045MR(ST);Self Tightening;3.75; ;0.65 in.;0.48 in.;6 mm;0.71 oz.;11;4.5;0.2794;0.409090909;Grey;6.86661E+11;0.0441;20
11x4.5MR-B4;"Multi-Rotor
Quad-Copter Bundle (11x4.5MR and 11x4.5MRP)
Package contains four propellers (2 standard rotation and 2 reverse rotation)
Use LPAR06E adapter rings
Includes four sets of rings from LPAR06E (1/8"", 4mm, 5mm, 6mm, 5/16"")";LP11045MR-B4;"Bundle (2 CW &amp; 2 CCW)";10.82; ;0.65 in.;0.35 in.;1/4 in.;0.60 oz.;11;4.5;0.2794;0.409090909;Grey;6.86661E+11;0.15;68
11x4.5MRP;"Multi-Rotor Pusher
Reverse Rotation
Use LPAR06E adapter rings (not included)";LP11045MRP;Multi Rotor (Electric Only);3.38; ;0.65 in.;0.35 in.;1/4 in.;0.60 oz.;11;4.5;0.2794;0.409090909;Grey;6.86661E+11;0.0375;17
11x4.5MRP(ST);"Multi-Rotor Pusher (Self Tightening)
Reverse Rotation
Includes M6x1 LH thread hex nut
Use LPAR06E adapter rings (not included)
Product weight includes hex nut
Caution: Not intended for use with systems that use active motor braking";LP11045MRP(ST);Self Tightening;3.75; ;0.65 in.;0.48 in.;6 mm;0.71 oz.;11;4.5;0.2794;0.409090909;Grey;6.86661E+11;0.0441;20
B11x4.5MR-B4;"Multi-Rotor
Quad-Copter Bundle (11x4.5MR and 11x4.5MRP)
Package contains four propellers (2 standard rotation and 2 reverse rotation)
Use LPAR06E adapter rings
Includes four sets of rings from LPAR06E (1/8"", 4mm, 5mm, 6mm, 5/16"")";LPB11045MR-B4;Bundle (2 CW & 2 CCW), Black MR;10.82; ;0.65 in.;0.35 in.;1/4 in.;0.60 oz.;11;4.5;0.2794;0.409090909;Black;6.86661E+11;0.15;68
11x4.6SF;"Slow Flyer Indoor 3D
For Indoor 3D Aerobatics
Use LPAR18SF or LPARM12SF adapter rings
Includes one set of rings from LPARM12SF";LP11046SF;Indoor 3D;3.52; ;0.50 in.;0.22 in.;1/4 in.;0.39 oz.;11;4.6;0.2794;0.418181818;Grey;6.86661E+11;0.0243;11
11x4.7SF;"Slow Flyer
Use LPAR18SF or LPARM12SF adapter rings
Includes one set of rings from LPAR18SF";LP11047SF;Multi Rotor (Electric Only), Slow Fly (Electric Only);3.52; ;0.50 in.;0.29 in.;1/4 in.;0.53 oz.;11;4.7;0.2794;0.427272727;Grey;6.86661E+11;0.0331;15
11x4.7SF-B4;"Slow Flyer
Quad-Copter Bundle (11x4.7SF and 11x4.7SFP)
Package contains four propellers (2 standard rotation and 2 reverse rotation)
Use LPAR18SF or LPARM12SF adapter rings
Includes four sets of rings from LPAR18SF";LP11047SF-B4;"Bundle (2 CW &amp; 2 CCW), Slow Fly (Electric Only)";11.26; ;0.50 in.;0.29 in.;1/4 in.;0.53 oz.;11;4.7;0.2794;0.427272727;Grey;6.86661E+11;0.1324;60.1
11x4.7SFP;"Slow Flyer Pusher
Reverse Rotation
Use LPAR18SF or LPARM12SF adapter rings
Includes one set of rings from LPAR18SF";LP11047SFP;Multi Rotor (Electric Only), Slow Fly (Electric Only), Slow Fly Reverse Rotation (Left Hand Rotation);3.52; ;0.50 in.;0.29 in.;1/4 in.;0.53 oz.;11;4.7;0.2794;0.427272727;Grey;6.86661E+11;0.0331;15
B11x4.7SF;"Slow Flyer
Use LPAR18SF or LPARM12SF adapter rings
Includes one set of rings from LPAR18SF
The material is the same fiberglass composite used in our grey props, just the color is black";LPB11047SF;Multi Rotor (Electric Only), Slow Fly (Electric Only), Black MR, Black SF;3.52; ;0.50 in.;0.29 in.;1/4 in.;0.53 oz.;11;4.7;0.2794;0.427272727;Black;6.86661E+11;0.0331;15
11x5 ;Sport;LP11050;Sport;3.92; ;1.00 in.;0.52 in.;1/4 in.;1.38 oz.;11;5;0.2794;0.454545455;Grey;6.86661E+11;0.0863;39.1
11x5.5E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP11055E;Thin Electric;3.68; ;0.80 in.;0.41 in.;1/4 in.;0.81 oz.;11;5.5;0.2794;0.5;Grey;6.86661E+11;0.0507;23
11x5.5EP;"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP11055EP;Thin Electric, Electric Reverse Rotation (Left Hand Rotation), Control Line (Electric Only);3.68; ;0.80 in.;0.41 in.;1/4 in.;0.81 oz.;11;5.5;0.2794;0.5;Grey;6.86661E+11;0.0507;23
11x5.5MR;"Multi-Rotor
Use LPAR06E adapter rings (not included)";LP11055MR;Multi Rotor (Electric Only);3.38; ;0.65 in.;0.35 in.;1/4 in.;0.60 oz.;11;5.5;0.2794;0.5;Grey;6.86661E+11;0.0375;17
11x5.5MR-B4;"Multi-Rotor
Quad-Copter Bundle (11x5.5MR and 11x5.5MRP)
Package contains four propellers (2 standard rotation and 2 reverse rotation)
Use LPAR06E adapter rings
Includes four sets of rings from LPAR06E (1/8"", 4mm, 5mm, 6mm, 5/16"")";LP11055MR-B4;"Bundle (2 CW &amp; 2 CCW)";10.82; ;0.65 in.;0.35 in.;1/4 in.;0.60 oz.;11;5.5;0.2794;0.5;Grey;6.86661E+11;0.15;68
11x5.5MRP;"Multi-Rotor Pusher
Reverse Rotation
Use LPAR06E adapter rings (not included)";LP11055MRP;Multi Rotor (Electric Only);3.38; ;0.65 in.;0.35 in.;1/4 in.;0.60 oz.;11;5.5;0.2794;0.5;Grey;6.86661E+11;0.0375;17
11x5.5R-RH;"Thin Electric Reversible ESC
3D Reversible ESC
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP11055R-RH;Thin Electric, Reversible ESC;3.68;;0.80 in.;0.40 in.;1/4 in.;0.81 oz.;11;5.5;0.2794;0.5;Grey;6.86661E+11;0.0507;23
B11x5.5E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E
The material is the same fiberglass composite used in our grey props, just the color is black";LPB11055E;Thin Electric, Black Thin Electric;3.68; ;0.80 in.;0.41 in.;1/4 in.;0.81 oz.;11;5.5;0.2794;0.5;Black;6.86661E+11;0.0507;23
B11x5.5EP;"Thin Electric
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E
The material is the same fiberglass composite used in our grey props, just the color is black";LPB11055EP;Thin Electric, Electric Reverse Rotation (Left Hand Rotation), Black Thin Electric;3.68; ;0.80 in.;0.41 in.;1/4 in.;0.81 oz.;11;5.5;0.2794;0.5;Black;6.86661E+11;0.0507;23
B11x5.5MR-B4;"Multi-Rotor Bundle (2 CW and 2 CCW)
Quad-Copter Bundle (11x5.5MR and 11x5.5MRP)
Package contains four propellers (2 standard rotation and 2 reverse rotation)
Use LPAR06E adapter rings
Includes four sets of rings from LPAR06E (1/8"", 4mm, 5mm, 6mm, 5/16"")";LPB11055MR-B4;Bundle (2 CW & 2 CCW), Black MR;10.82; ;0.65 in.;0.35 in.;1/4 in.;0.60 oz.;11;5.5;0.2794;0.5;Black;6.86661E+11;0.15;68
11x6 ;Sport;LP11060;Sport;3.92; ;1.00 in.;0.53 in.;1/4 in.;1.41 oz.;11;6;0.2794;0.545454545;Grey;6.86661E+11;0.0881;40
11x6P ;Sport Pusher;LP11060P;Sport, Pusher (for IC Engines);3.92; ;1.00 in.;0.53 in.;1/4 in.;1.41 oz.;11;6;0.2794;0.545454545;Grey;6.86661E+11;0.0881;40
11x6-4;"4 Blade
60-65 2 CYCL";LP411060;Sport, 4 Bladed (for IC Engines);10.99; ;1.00 in.;0.43 in.;1/4 in.;1.66 oz.;11;6;0.2794;0.545454545;Grey;6.86661E+11;0.1036;47
11x7 ;Sport;LP11070;Sport;3.92; ;1.00 in.;0.53 in.;1/4 in.;1.41 oz.;11;7;0.2794;0.636363636;Grey;6.86661E+11;0.0881;40
11x7E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP11070E;Thin Electric;3.68; ;0.80 in.;0.41 in.;1/4 in.;0.81 oz.;11;7;0.2794;0.636363636;Grey;6.86661E+11;0.0507;23
11x7P ;Sport Pusher;LP11070P;Sport, Pusher (for IC Engines);3.92; ;1.00 in.;0.53 in.;1/4 in.;1.41 oz.;11;7;0.2794;0.636363636;Grey;6.86661E+11;0.0881;40
11x7SF;"Slow Flyer
Use LPAR18SF or LPARM12SF adapter rings
Includes one set of rings from LPAR18SF";LP11070SF;Multi Rotor (Electric Only), Slow Fly (Electric Only);3.52; ;0.50 in.;0.31 in.;1/4 in.;0.53 oz.;11;7;0.2794;0.636363636;Grey;6.86661E+11;0.0331;15
11x7SFP;"Slow Flyer Pusher
Reverse Rotation
Use LPAR18SF or LPARM12SF adapter rings
Includes one set of rings from LPAR18SF";LP11070SFP;Multi Rotor (Electric Only), Slow Fly (Electric Only), Slow Fly Reverse Rotation (Left Hand Rotation);3.52; ;0.50 in.;0.31 in.;1/4 in.;0.53 oz.;11;7;0.2794;0.636363636;Grey;6.86661E+11;0.0331;15
11x7E-3;"3 Blade Electric
Standard (Right Hand) Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E

Includes knurled spacer for pusher applications.
Compatible with Turbo Timber and similar aircraft.";LP311070E;Thin Electric, 3 Bladed (Electric Only);10.99;;0.80 in.;0.42 in.;8 mm;1.09 oz.;11;7;0.2794;0.636363636;Grey;6.86661E+11;0.0683;31
B11x7E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E
The material is the same fiberglass composite used in our grey props, just the color is black";LPB11070E;Thin Electric, Black Thin Electric;3.68; ;0.80 in.;0.41 in.;1/4 in.;0.81 oz.;11;7;0.2794;0.636363636;Black;6.86661E+11;0.0507;23
11x8 ;Sport;LP11080;Sport;3.92; ;1.00 in.;0.55 in.;1/4 in.;1.45 oz.;11;8;0.2794;0.727272727;Grey;6.86661E+11;0.0906;41.1
11x8E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP11080E;Thin Electric;3.68; ;0.80 in.;0.41 in.;1/4 in.;0.81 oz.;11;8;0.2794;0.727272727;Grey;6.86661E+11;0.0507;23
11x8EP;"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP11080EP;Thin Electric, Electric Reverse Rotation (Left Hand Rotation);3.68; ;0.80 in.;0.41 in.;1/4 in.;0.81 oz.;11;8;0.2794;0.727272727;Grey;6.86661E+11;0.0507;23
11x8F;"Folding Electric Propeller Blades
Use FH45mm-6 (LPFH3-6) Hub - not included";LP11080F;Folding (Electric Only);5.07; ;NA;See LPFH;See LPFH;0.60 oz.;11;8;0.2794;0.727272727;Grey;6.86661E+11;0.0375;17
B11x8E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E
The material is the same fiberglass composite used in our grey props, just the color is black";LPB11080E;Thin Electric, Black Thin Electric;3.68; ;0.80 in.;0.41 in.;1/4 in.;0.81 oz.;11;8;0.2794;0.727272727;Black;6.86661E+11;0.0507;23
B11x8EP;"Thin Electric
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E
The material is the same fiberglass composite used in our grey props, just the color is black";LPB11080EP;Thin Electric, Electric Reverse Rotation (Left Hand Rotation), Black Thin Electric;3.68; ;0.80 in.;0.41 in.;1/4 in.;0.81 oz.;11;8;0.2794;0.727272727;Black;6.86661E+11;0.0507;23
11x8.5E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP11085E;Thin Electric;3.68; ;0.80 in.;0.42 in.;1/4 in.;0.85 oz.;11;8.5;0.2794;0.772727273;Grey;6.86661E+11;0.0529;24
B11x8.5E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E
The material is the same fiberglass composite used in our grey props, just the color is black";LPB11085E;Thin Electric, Black Thin Electric;3.68; ;0.80 in.;0.42 in.;1/4 in.;0.85 oz.;11;8.5;0.2794;0.772727273;Black;6.86661E+11;0.0529;24
11x9 ;Sport;LP11090;Sport;3.92; ;1.00 in.;0.58 in.;1/4 in.;1.48 oz.;11;9;0.2794;0.818181818;Grey;6.86661E+11;0.0925;42
11x9C;"Classic Pattern Carbon
Material: 40% Carbon / 60% Nylon";LP11090C;Sport, Carbon Fiber, Pattern, Pattern Carbon Fiber;25; ;1.00 in.;0.58 in.;5/16 in.;1.13 oz.;11;9;0.2794;0.818181818;Black;6.86661E+11;0.0705;32
11x9-4;"4 Blade
65-75 2 CYCL";LP411090;Sport, 4 Bladed (for IC Engines);10.99; ;1.00 in.;0.46 in.;1/4 in.;1.41 oz.;11;9;0.2794;0.818181818;Grey;6.86661E+11;0.0882;40
11x10;60 Pattern;LP11010;Sport, Pattern;3.92; ;1.00 in.;0.58 in.;5/16 in.;1.48 oz.;11;10;0.2794;0.909090909;Grey;6.86661E+11;0.0925;42
11x10E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP11010E;Thin Electric;3.68; ;0.80 in.;0.42 in.;1/4 in.;0.81 oz.;11;10;0.2794;0.909090909;Grey;6.86661E+11;0.0507;23
B11x10E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E
The material is the same fiberglass composite used in our grey props, just the color is black";LPB11010E;Thin Electric, Black Thin Electric;3.68; ;0.80 in.;0.42 in.;1/4 in.;0.81 oz.;11;10;0.2794;0.909090909;Black;6.86661E+11;0.0507;23
11x11;60 Pattern;LP11011;Sport, Pattern;3.92; ;1.00 in.;0.58 in.;5/16 in.;1.48 oz.;11;11;0.2794;1;Grey;6.86661E+11;0.0925;42
11x12;60 Pattern;LP11012;Sport, Pattern;3.92; ;1.00 in.;0.60 in.;5/16 in.;1.48 oz.;11;12;0.2794;1.090909091;Grey;6.86661E+11;0.0925;42
11x12E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP11012E;Thin Electric;3.68; ;0.80 in.;0.44 in.;1/4 in.;0.92 oz.;11;12;0.2794;1.090909091;Grey;6.86661E+11;0.0573;26
11x12W;60 Pattern Wide Blade;LP11012W;Sport;3.92; ;1.00 in.;0.62 in.;5/16 in.;1.52 oz.;11;12;0.2794;1.090909091;Grey;6.86661E+11;0.095;43.1
11x13;60 Pattern;LP11013;Sport, Pattern;3.92; ;1.00 in.;0.54 in.;5/16 in.;1.45 oz.;11;13;0.2794;1.181818182;Grey;6.86661E+11;0.0906;41.1
11x14;60 Pattern;LP11014;Sport, Pattern;3.92; ;1.00 in.;0.57 in.;5/16 in.;1.38 oz.;11;14;0.2794;1.272727273;Grey;6.86661E+11;0.0863;39.1
11.5x4 ;Control Line;LP11540;Sport, Control Line;4.75; ;1.00 in.;0.49 in.;1/4 in.;1.45 oz.;11.5;4;0.2921;0.347826087;Grey;6.86661E+11;0.0906;41.1
11.5x6 ;Control Line;LP11560;Sport, Control Line;4.75; ;1.00 in.;0.55 in.;1/4 in.;1.59 oz.;11.5;6;0.2921;0.52173913;Grey;6.86661E+11;0.0994;45.1
11.5x12.5N;60 Pattern;LP115125N;Sport, Pattern;4.75;Discontinued;1.00 in.;0.63 in.;5/16 in.;1.38 oz.;11.5;12.5;0.2921;1.086956522;Grey;6.86661E+11;0.0863;39.1
12x3.8SF;"Slow Flyer
Use LPAR18SF or LPARM12SF adapter rings
Includes one set of rings from LPAR18SF";LP12038SF;Multi Rotor (Electric Only), Slow Fly (Electric Only);4.11; ;0.50 in.;0.30 in.;1/4 in.;0.63 oz.;12;3.8;0.3048;0.316666667;Grey;6.86661E+11;0.0394;17.9
12x3.8SF-B4;"Slow Flyer
Quad-Copter Bundle (12x3.8SF and 12x3.8SFP)
Package contains four propellers (2 standard rotation and 2 reverse rotation)
Use LPAR18SF or LPARM12SF adapter rings
Includes four sets of rings from LPAR18SF";LP12038SF-B4;"Bundle (2 CW &amp; 2 CCW), Slow Fly (Electric Only)";13.15; ;0.50 in.;0.30 in.;1/4 in.;0.63 oz.;12;3.8;0.3048;0.316666667;Grey;6.86661E+11;0.1576;71.5
12x3.8SFP;"Slow Flyer Pusher
Reverse Rotation
Use LPAR18SF or LPARM12SF adapter rings
Includes one set of rings from LPAR18SF";LP12038SFP;Multi Rotor (Electric Only), Slow Fly (Electric Only), Slow Fly Reverse Rotation (Left Hand Rotation);4.11; ;0.50 in.;0.30 in.;1/4 in.;0.63 oz.;12;3.8;0.3048;0.316666667;Grey;6.86661E+11;0.0394;17.9
12x4 ;Sport;LP12040;Sport;4.75; ;1.00 in.;0.46 in.;1/4 in.;1.41 oz.;12;4;0.3048;0.333333333;Grey;6.86661E+11;0.0881;40
12x4.5MR;"Multi-Rotor
Use LPAR06E adapter rings (not included)";LP12045MR;Multi Rotor (Electric Only);3.95; ;0.65 in.;0.36 in.;1/4 in.;0.78 oz.;12;4.5;0.3048;0.375;Grey;6.86661E+11;0.0488;22.1
12x4.5MR(ST);"Multi-Rotor (Self Tightening)
Includes M6x1 RH thread hex nut
Use LPAR06E adapter rings (not included)
Product weight includes hex nut
Caution: Not intended for use with systems that use active motor braking";LP12045MR(ST);Self Tightening;4.35; ;0.65 in.;0.49 in.;6 mm;0.85 oz.;12;4.5;0.3048;0.375;Grey;6.86661E+11;0.0529;24
12x4.5MR-B4;"Multi-Rotor
Quad-Copter Bundle (12x4.5MR and 12x4.5MRP)
Package contains four propellers (2 standard rotation and 2 reverse rotation)
Use LPAR06E adapter rings
Includes four sets of rings from LPAR06E (1/8"", 4mm, 5mm, 6mm, 5/16"")";LP12045MR-B4;"Bundle (2 CW &amp; 2 CCW)";12.64; ;0.65 in.;0.36 in.;1/4 in.;0.78 oz.;12;4.5;0.3048;0.375;Grey;6.86661E+11;0.1952;88.5
12x4.5MRP;"Multi-Rotor Pusher
Reverse Rotation
Use LPAR06E adapter rings (not included)";LP12045MRP;Multi Rotor (Electric Only);3.95; ;0.65 in.;0.36 in.;1/4 in.;0.78 oz.;12;4.5;0.3048;0.375;Grey;6.86661E+11;0.0488;22.1
12x4.5MRP(ST);"Multi-Rotor Pusher (Self Tightening)
Reverse Rotation
Includes M6x1 LH thread hex nut
Use LPAR06E adapter rings (not included)
Product weight includes hex nut
Caution: Not intended for use with systems that use active motor braking";LP12045MRP(ST);Self Tightening;4.35; ;0.65 in.;0.49 in.;6 mm;0.85 oz.;12;4.5;0.3048;0.375;Grey;6.86661E+11;0.0529;24
12x4.7SF;"Slow Flyer
Use LPAR18SF or LPARM12SF adapter rings
Includes one set of rings from LPAR18SF";LP12047SF;Multi Rotor (Electric Only), Slow Fly (Electric Only);4.11; ;0.50 in.;0.28 in.;1/4 in.;0.63 oz.;12;4.7;0.3048;0.391666667;Grey;6.86661E+11;0.0394;17.9
12x4.7SF-B4;"Slow Flyer
Quad-Copter Bundle (12x4.7SF and 12x4.7SFP)
Package contains four propellers (2 standard rotation and 2 reverse rotation)
Use LPAR18SF or LPARM12SF adapter rings
Includes four sets of rings from LPAR18SF";LP12047SF-B4;"Bundle (2 CW &amp; 2 CCW), Slow Fly (Electric Only)";13.15; ;0.50 in.;0.28 in.;1/4 in.;0.63 oz.;12;4.7;0.3048;0.391666667;Grey;6.86661E+11;0.1576;71.5
12x4.7SFP;"Slow Flyer Pusher
Reverse Rotation
Use LPAR18SF or LPARM12SF adapter rings
Includes one set of rings from LPAR18SF";LP12047SFP;Multi Rotor (Electric Only), Slow Fly (Electric Only), Slow Fly Reverse Rotation (Left Hand Rotation);4.11; ;0.50 in.;0.28 in.;1/4 in.;0.63 oz.;12;4.7;0.3048;0.391666667;Grey;6.86661E+11;0.0394;17.9
12x5 ;Sport;LP12050;Sport;4.75; ;1.00 in.;0.47 in.;1/4 in.;1.45 oz.;12;5;0.3048;0.416666667;Grey;6.86661E+11;0.0906;41.1
12x5.5MR;"Multi-Rotor
Use LPAR06E adapter rings (not included)";LP12055MR;Multi Rotor (Electric Only);3.95; ;0.65 in.;0.36 in.;1/4 in.;0.78 oz.;12;5.5;0.3048;0.458333333;Grey;6.86661E+11;0.0488;22.1
12x5.5MR-B4;"Multi-Rotor
Quad-Copter Bundle (12x5.5MR and 12x5.5MRP)
Package contains four propellers (2 standard rotation and 2 reverse rotation)
Use LPAR06E adapter rings
Includes four sets of rings from LPAR06E (1/8"", 4mm, 5mm, 6mm, 5/16"")";LP12055MR-B4;"Bundle (2 CW &amp; 2 CCW)";12.64; ;0.65 in.;0.36 in.;1/4 in.;0.78 oz.;12;5.5;0.3048;0.458333333;Grey;6.86661E+11;0.1952;88.5
12x5.5MRP;"Multi-Rotor Pusher
Reverse Rotation
Use LPAR06E adapter rings (not included)";LP12055MRP;Multi Rotor (Electric Only);3.95; ;0.65 in.;0.36 in.;1/4 in.;0.78 oz.;12;5.5;0.3048;0.458333333;Grey;6.86661E+11;0.0488;22.1
12x5.8SF;"Slow Flyer Indoor 3D
For Indoor 3D Aerobatics
Use LPAR18SF or LPARM12SF adapter rings
Includes one set of rings from LPARM12SF";LP12058SF;Indoor 3D;4.11; ;0.50 in.;0.24 in.;1/4 in.;0.49 oz.;12;5.8;0.3048;0.483333333;Grey;6.86661E+11;0.0309;14
12x6 ;Sport;LP12060;Sport;4.75; ;1.00 in.;0.48 in.;1/4 in.;1.62 oz.;12;6;0.3048;0.5;Grey;6.86661E+11;0.1013;45.9
12x6E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP12060E;Thin Electric;4.3; ;0.80 in.;0.41 in.;1/4 in.;0.95 oz.;12;6;0.3048;0.5;Grey;6.86661E+11;0.0595;27
12x6EP;"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP12060EP;Thin Electric, Electric Reverse Rotation (Left Hand Rotation);4.3; ;0.80 in.;0.41 in.;1/4 in.;0.95 oz.;12;6;0.3048;0.5;Grey;6.86661E+11;0.0595;27
